C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_16_812.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_16_812.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_16_812.jpg, -0.4426232, 1, 0, 0.04900895
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_16_913.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_16_913.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_16_913.jpg, -0.749468, 1, 0, 0.3973145
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_17_068.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_17_068.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_17_068.jpg, -1, 1, 0, 0.9583527
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_17_172.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_17_172.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_17_172.jpg, -1, 1, 0, 1.379015
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_17_306.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_17_306.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_17_306.jpg, -1, 1, 0, 1.8207
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_17_430.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_17_430.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_17_430.jpg, -0.6281638, 1, 0, 2.339498
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_17_536.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_17_536.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_17_536.jpg, -0.3007727, 1, 0, 3.005298
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_17_636.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_17_636.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_17_636.jpg, 0, 1, 0, 3.670003
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_17_736.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_17_736.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_17_736.jpg, 0, 1, 0, 4.38564
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_17_836.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_17_836.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_17_836.jpg, 0, 1, 0, 5.081022
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_17_945.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_17_945.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_17_945.jpg, -0.2764841, 1, 0, 5.749132
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_18_101.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_18_101.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_18_101.jpg, -0.7827694, 1, 0, 6.683419
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_18_209.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_18_209.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_18_209.jpg, -1, 1, 0, 7.434026
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_18_317.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_18_317.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_18_317.jpg, -0.7000873, 1, 0, 8.165097
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_18_424.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_18_424.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_18_424.jpg, -0.3822947, 1, 0, 8.873096
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_18_528.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_18_528.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_18_528.jpg, -0.04110133, 1, 0, 9.673176
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_18_635.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_18_635.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_18_635.jpg, 0, 1, 0, 10.36671
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_18_742.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_18_742.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_18_742.jpg, 0, 1, 0, 11.02974
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_18_843.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_18_843.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_18_843.jpg, 0, 1, 0, 11.77999
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_18_949.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_18_949.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_18_949.jpg, 0, 1, 0, 12.40955
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_19_055.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_19_055.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_19_055.jpg, 0, 1, 0, 12.92609
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_19_158.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_19_158.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_19_158.jpg, 0, 1, 0, 13.6575
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_19_263.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_19_263.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_19_263.jpg, -0.2664724, 1, 0, 14.1407
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_19_449.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_19_449.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_19_449.jpg, 0, 0.4296145, 0, 14.31371
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_19_552.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_19_552.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_19_552.jpg, 0, 0.1075116, 0, 13.83541
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_19_683.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_19_683.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_19_683.jpg, 0, 0.498338, 0, 13.49461
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_19_842.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_19_842.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_19_842.jpg, 0, 0.9615523, 0, 14.54682
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_19_947.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_19_947.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_19_947.jpg, 0, 0.6420263, 0, 14.68683
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_20_056.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_20_056.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_20_056.jpg, 0, 0.3174312, 0, 14.41794
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_20_154.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_20_154.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_20_154.jpg, 0, 0.6271691, 0, 14.799
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_20_263.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_20_263.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_20_263.jpg, 0, 0.9246035, 0, 15.21416
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_20_370.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_20_370.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_20_370.jpg, 0, 1, 0, 16.01414
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_20_474.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_20_474.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_20_474.jpg, 0, 0.6871316, 0, 16.15969
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_20_575.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_20_575.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_20_575.jpg, 0, 0.4050309, 0, 16.44911
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_20_720.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_20_720.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_20_720.jpg, 0, 0, 0, 15.53295
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_20_821.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_20_821.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_20_821.jpg, 0, 0, 0, 15.22037
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_21_084.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_21_084.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_21_084.jpg, 0, 0, 0, 14.1597
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_21_205.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_21_205.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_21_205.jpg, 0, 0, 0, 13.47
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_21_325.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_21_325.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_21_325.jpg, 0, 0, 0, 12.94244
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_21_424.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_21_424.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_21_424.jpg, 0, 0, 0, 12.59317
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_21_527.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_21_527.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_21_527.jpg, 0, 0.3043588, 0, 12.75102
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_21_639.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_21_639.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_21_639.jpg, 0, 0.6034464, 0, 12.90718
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_21_777.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_21_777.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_21_777.jpg, 0, 0.1666264, 0, 12.63365
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_21_884.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_21_884.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_21_884.jpg, 0, 0, 0, 12.50102
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_21_997.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_21_997.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_21_997.jpg, 0, 0, 0, 12.19374
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_22_119.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_22_119.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_22_119.jpg, 0, 0, 0, 11.60254
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_22_217.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_22_217.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_22_217.jpg, 0, 0.0393021, 0, 11.5527
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_22_320.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_22_320.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_22_320.jpg, 0, 0.3170446, 0, 11.3105
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_22_464.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_22_464.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_22_464.jpg, 0, 0, 0, 11.0933
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_22_564.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_22_564.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_22_564.jpg, 0, 0, 0, 10.831
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_22_673.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_22_673.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_22_673.jpg, 0.03861121, 0, 0, 10.51749
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_22_783.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_22_783.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_22_783.jpg, 0.3363109, 0, 0, 10.15792
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_22_890.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_22_890.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_22_890.jpg, 0.5866336, 0, 0, 9.6977
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_22_993.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_22_993.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_22_993.jpg, 0.2932273, 0, 0, 9.436872
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_23_104.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_23_104.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_23_104.jpg, 0, 0, 0, 9.170978
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_23_294.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_23_294.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_23_294.jpg, 0, 0, 0, 8.702904
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_23_393.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_23_393.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_23_393.jpg, 0, 0, 0, 8.470944
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_23_735.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_23_735.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_23_735.jpg, 0, 0, 0, 7.746259
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_23_837.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_23_837.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_23_837.jpg, 0.316875, 0, 0, 7.439148
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_23_942.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_23_942.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_23_942.jpg, 0.6142925, 0, 0, 7.145813
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_24_042.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_24_042.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_24_042.jpg, 0.919006, 0, 0, 6.801631
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_24_148.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_24_148.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_24_148.jpg, 0.6599853, 0, 0, 6.641479
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_24_301.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_24_301.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_24_301.jpg, 0.1639199, 0, 0, 6.330164
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_24_407.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_24_407.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_24_407.jpg, 0, 0, 0, 6.148866
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_24_615.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_24_615.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_24_615.jpg, 0, 0.6095241, 0, 7.236723
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_24_721.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_24_721.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_24_721.jpg, 0, 0.9322562, 0, 8.176484
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_24_822.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_24_822.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_24_822.jpg, 0, 1, 0, 9.178799
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_24_928.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_24_928.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_24_928.jpg, 0, 1, 0, 10.19967
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_25_066.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_25_066.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_25_066.jpg, 0.4015846, 1, 0, 11.62904
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_25_175.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_25_175.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_25_175.jpg, 0.7360434, 1, 0, 12.66377
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_25_370.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_25_370.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_25_370.jpg, 0.171822, 1, 0, 14.42538
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_25_462.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_25_462.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_25_462.jpg, 0, 1, 0, 15.38139
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_25_760.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_25_760.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_25_760.jpg, 0, 1, 0, 18.36902
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_25_858.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_25_858.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_25_858.jpg, 0, 1, 0, 19.48342
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_26_006.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_26_006.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_26_006.jpg, 0, 1, 0, 20.90426
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_26_106.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_26_106.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_26_106.jpg, 0, 1, 0, 21.99552
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_26_234.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_26_234.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_26_234.jpg, 0, 1, 0, 23.19768
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_26_333.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_26_333.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_26_333.jpg, 0, 1, 0, 24.43517
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_26_440.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_26_440.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_26_440.jpg, 0, 1, 0, 25.42267
C:\Users\Administrator\Desktop\data\IMG\center_2019_04_26_14_00_26_547.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2019_04_26_14_00_26_547.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2019_04_26_14_00_26_547.jpg, 0, 1, 0, 26.46654
